currency,date,rate
CAD,2022-05-24,0.779846
CAD,2022-05-25,0.779979
CAD,2022-05-26,0.782862
CAD,2022-05-27,0.786018
CAD,2022-05-28,0.786018
CAD,2022-05-29,0.785895
CAD,2022-05-30,0.790155
CAD,2022-05-31,0.791155
CAD,2022-06-01,0.789465
CAD,2022-06-02,0.79551
CAD,2022-06-03,0.794152
CAD,2022-06-04,0.794123
CAD,2022-06-05,0.794562
CAD,2022-06-06,0.794755
CAD,2022-06-07,0.797623
CAD,2022-06-08,0.796527
CAD,2022-06-09,0.787209
CAD,2022-06-10,0.783438
CAD,2022-06-11,0.78258
CAD,2022-06-12,0.781357
CAD,2022-06-13,0.775762
CAD,2022-06-14,0.772484
CAD,2022-06-15,0.776756
CAD,2022-06-16,0.771941
CAD,2022-06-17,0.767168
CAD,2022-06-18,0.767168
CAD,2022-06-19,0.769163
CAD,2022-06-20,0.770274
CAD,2022-06-21,0.773192
CAD,2022-06-22,0.771355
CAD,2022-06-23,0.769956
CAD,2022-06-24,0.77569
CAD,2022-06-25,0.77569
CAD,2022-06-26,0.775329
CAD,2022-06-27,0.77691
CAD,2022-06-28,0.77678
CAD,2022-06-29,0.776166
CAD,2022-06-30,0.776735
CAD,2022-07-01,0.77569
CAD,2022-07-02,0.77569
CAD,2022-07-03,0.775886
CAD,2022-07-04,0.777732
CAD,2022-07-05,0.767666
CAD,2022-07-06,0.766956
CAD,2022-07-07,0.770897
CAD,2022-07-08,0.772186
CAD,2022-07-09,0.771126
CAD,2022-07-10,0.771126
CAD,2022-07-11,0.769648
CAD,2022-07-12,0.767981
CAD,2022-07-13,0.769142
CAD,2022-07-14,0.762747
CAD,2022-07-15,0.767115
CAD,2022-07-16,0.767115
CAD,2022-07-17,0.768637
CAD,2022-07-18,0.7703
CAD,2022-07-19,0.776901
CAD,2022-07-20,0.776066
CAD,2022-07-21,0.776368
CAD,2022-07-22,0.774323
CAD,2022-07-23,0.774143
CAD,2022-07-24,0.773673
CAD,2022-07-25,0.778134
CAD,2022-07-26,0.776726
CAD,2022-07-27,0.780162
CAD,2022-07-28,0.780671
CAD,2022-07-29,0.780728
CAD,2022-07-30,0.780728
CAD,2022-07-31,0.780259
CAD,2022-08-01,0.778589
CAD,2022-08-02,0.775882
CAD,2022-08-03,0.777953
CAD,2022-08-04,0.776955
CAD,2022-08-05,0.773347
CAD,2022-08-06,0.773347
CAD,2022-08-07,0.772487
CAD,2022-08-08,0.777635
CAD,2022-08-09,0.775997
CAD,2022-08-10,0.782687
CAD,2022-08-11,0.783432
CAD,2022-08-12,0.782687
CAD,2022-08-13,0.782687
CAD,2022-08-14,0.782463
CAD,2022-08-15,0.774936
CAD,2022-08-16,0.778455
CAD,2022-08-17,0.774081
CAD,2022-08-18,0.772341
CAD,2022-08-19,0.769852
CAD,2022-08-20,0.769675
CAD,2022-08-21,0.769175
CAD,2022-08-22,0.766354
CAD,2022-08-23,0.771575
CAD,2022-08-24,0.77095
CAD,2022-08-25,0.772902
CAD,2022-08-26,0.767104
CAD,2022-08-27,0.767104
CAD,2022-08-28,0.765582
CAD,2022-08-29,0.769068
CAD,2022-08-30,0.763933
CAD,2022-08-31,0.760928
CAD,2022-09-01,0.760601
CAD,2022-09-02,0.761409
CAD,2022-09-03,0.761409
CAD,2022-09-04,0.760841
CAD,2022-09-05,0.761528
CAD,2022-09-06,0.760153
CAD,2022-09-07,0.761583
CAD,2022-09-08,0.764432
CAD,2022-09-09,0.767104
CAD,2022-09-10,0.766019
CAD,2022-09-11,0.767725
CAD,2022-09-12,0.770336
CAD,2022-09-13,0.759642
CAD,2022-09-14,0.759812
CAD,2022-09-15,0.754745
CAD,2022-09-16,0.75371
CAD,2022-09-17,0.753815
CAD,2022-09-18,0.754324
CAD,2022-09-19,0.754754
CAD,2022-09-20,0.748195
CAD,2022-09-21,0.741867
CAD,2022-09-22,0.742294
CAD,2022-09-23,0.735949
CAD,2022-09-24,0.735137
CAD,2022-09-25,0.736298
CAD,2022-09-26,0.729325
CAD,2022-09-27,0.728653
CAD,2022-09-28,0.733746
CAD,2022-09-29,0.731253
CAD,2022-09-30,0.722924
CAD,2022-10-01,0.722924
CAD,2022-10-02,0.725268
CAD,2022-10-03,0.733735
CAD,2022-10-04,0.740401
CAD,2022-10-05,0.735335
CAD,2022-10-06,0.727669
CAD,2022-10-07,0.727712
CAD,2022-10-08,0.727924
CAD,2022-10-09,0.728186
CAD,2022-10-10,0.725821
CAD,2022-10-11,0.725045
CAD,2022-10-12,0.72378
CAD,2022-10-13,0.726699
CAD,2022-10-14,0.720414
CAD,2022-10-15,0.720414
CAD,2022-10-16,0.721727
CAD,2022-10-17,0.729198
CAD,2022-10-18,0.728499
CAD,2022-10-19,0.726035
CAD,2022-10-20,0.725797
CAD,2022-10-21,0.733584
CAD,2022-10-22,0.732295
CAD,2022-10-23,0.732761
CAD,2022-10-24,0.730148
CAD,2022-10-25,0.734357
CAD,2022-10-26,0.73786
CAD,2022-10-27,0.737183
CAD,2022-10-28,0.732853
CAD,2022-10-29,0.732853
CAD,2022-10-30,0.734773
CAD,2022-10-31,0.734532
CAD,2022-11-01,0.73416
CAD,2022-11-02,0.729182
CAD,2022-11-03,0.727648
CAD,2022-11-04,0.741757
CAD,2022-11-05,0.741867
CAD,2022-11-06,0.740042
CAD,2022-11-07,0.741062
CAD,2022-11-08,0.745115
CAD,2022-11-09,0.739068
CAD,2022-11-10,0.750252
CAD,2022-11-11,0.753602
CAD,2022-11-12,0.795855
CAD,2022-11-13,0.753829
CAD,2022-11-14,0.750444
CAD,2022-11-15,0.753474
CAD,2022-11-16,0.749887
CAD,2022-11-17,0.750585
CAD,2022-11-18,0.74574
CAD,2022-11-19,0.74574
CAD,2022-11-20,0.747507
CAD,2022-11-21,0.743591
CAD,2022-11-22,0.748226
CAD,2022-11-23,0.749386
CAD,2022-11-24,0.749729
CAD,2022-11-25,0.746241
CAD,2022-11-26,0.746185
CAD,2022-11-27,0.745737
CAD,2022-11-28,0.741216
CAD,2022-11-29,0.735862
CAD,2022-11-30,0.74552
CAD,2022-12-01,0.744361
CAD,2022-12-02,0.741042
CAD,2022-12-03,0.742319
CAD,2022-12-04,0.743591
CAD,2022-12-05,0.735808
CAD,2022-12-06,0.73256
CAD,2022-12-07,0.73252
CAD,2022-12-08,0.735378
CAD,2022-12-09,0.728518
CAD,2022-12-10,0.728518
CAD,2022-12-11,0.732271
CAD,2022-12-12,0.733625
CAD,2022-12-13,0.737675
CAD,2022-12-14,0.738021
CAD,2022-12-15,0.732126
CAD,2022-12-16,0.727669
CAD,2022-12-17,0.727616
CAD,2022-12-18,0.730511
CAD,2022-12-19,0.732842
CAD,2022-12-20,0.735151
CAD,2022-12-21,0.73453
CAD,2022-12-22,0.733232
CAD,2022-12-23,0.733003
CAD,2022-12-24,0.732896
CAD,2022-12-25,0.734935
CAD,2022-12-26,0.737547
CAD,2022-12-27,0.739235
CAD,2022-12-28,0.735318
CAD,2022-12-29,0.737817
CAD,2022-12-30,0.737001
CAD,2022-12-31,0.736947
CAD,2023-01-01,0.738883
CAD,2023-01-02,0.737382
CAD,2023-01-03,0.731251
CAD,2023-01-04,0.741771
CAD,2023-01-05,0.73739
CAD,2023-01-06,0.743577
CAD,2023-01-07,0.743522
CAD,2023-01-08,0.744277
CAD,2023-01-09,0.74662
CAD,2023-01-10,0.744405
CAD,2023-01-11,0.744352
CAD,2023-01-12,0.747619
CAD,2023-01-13,0.746241
CAD,2023-01-14,0.746185
CAD,2023-01-15,0.746427
CAD,2023-01-16,0.746308
CAD,2023-01-17,0.746575
CAD,2023-01-18,0.741051
CAD,2023-01-19,0.742829
CAD,2023-01-20,0.746686
CAD,2023-01-21,0.746631
CAD,2023-01-22,0.747851
CAD,2023-01-23,0.747963
CAD,2023-01-24,0.747638
CAD,2023-01-25,0.747292
CAD,2023-01-26,0.750818
CAD,2023-01-27,0.749765
CAD,2023-01-28,0.749709
CAD,2023-01-29,0.751662
CAD,2023-01-30,0.747021
CAD,2023-01-31,0.751634
CAD,2023-02-01,0.753154
CAD,2023-02-02,0.7509
CAD,2023-02-03,0.74574
CAD,2023-02-04,0.745684
CAD,2023-02-05,0.746249
CAD,2023-02-06,0.743854
CAD,2023-02-07,0.746756
CAD,2023-02-08,0.743812
CAD,2023-02-09,0.74353
CAD,2023-02-10,0.746965
CAD,2023-02-11,0.746909
CAD,2023-02-12,0.748691
CAD,2023-02-13,0.749932
CAD,2023-02-14,0.749566
CAD,2023-02-15,0.746771
CAD,2023-02-16,0.742198
CAD,2023-02-17,0.741812
CAD,2023-02-18,0.742087
CAD,2023-02-19,0.741633
CAD,2023-02-20,0.743315
CAD,2023-02-21,0.738803
CAD,2023-02-22,0.738143
CAD,2023-02-23,0.738375
CAD,2023-02-24,0.73338
CAD,2023-02-25,0.733541
CAD,2023-02-26,0.7355
CAD,2023-02-27,0.736567
CAD,2023-02-28,0.732789
CAD,2023-03-01,0.735816
CAD,2023-03-02,0.735551
CAD,2023-03-03,0.734295
CAD,2023-03-04,0.734295
CAD,2023-03-05,0.734969
CAD,2023-03-06,0.734457
CAD,2023-03-07,0.727141
CAD,2023-03-08,0.724664
CAD,2023-03-09,0.722974
CAD,2023-03-10,0.721579
CAD,2023-03-11,0.721787
CAD,2023-03-12,0.726412
CAD,2023-03-13,0.72798
CAD,2023-03-14,0.730492
CAD,2023-03-15,0.726406
CAD,2023-03-16,0.728876
CAD,2023-03-17,0.726243
CAD,2023-03-18,0.72619
CAD,2023-03-19,0.729272
CAD,2023-03-20,0.731449
CAD,2023-03-21,0.729381
CAD,2023-03-22,0.728998
CAD,2023-03-23,0.728903
CAD,2023-03-24,0.724506
CAD,2023-03-25,0.724454
CAD,2023-03-26,0.728321
CAD,2023-03-27,0.732341
CAD,2023-03-28,0.735573
CAD,2023-03-29,0.737213
CAD,2023-03-30,0.739609
CAD,2023-03-31,0.739289
CAD,2023-04-01,0.739289
CAD,2023-04-02,0.740823
CAD,2023-04-03,0.744361
CAD,2023-04-04,0.744078
CAD,2023-04-05,0.743237
CAD,2023-04-06,0.740919
CAD,2023-04-07,0.737544
CAD,2023-04-08,0.737599
CAD,2023-04-09,0.740439
CAD,2023-04-10,0.740513
CAD,2023-04-11,0.742779
CAD,2023-04-12,0.744023
CAD,2023-04-13,0.749583
CAD,2023-04-14,0.739836
CAD,2023-04-15,0.739971
CAD,2023-04-16,0.748083
CAD,2023-04-17,0.746575
CAD,2023-04-18,0.746873
CAD,2023-04-19,0.742418
CAD,2023-04-20,0.741771
CAD,2023-04-21,0.731128
CAD,2023-04-22,0.731128
CAD,2023-04-23,0.738604
CAD,2023-04-24,0.738855
CAD,2023-04-25,0.734295
CAD,2023-04-26,0.733541
CAD,2023-04-27,0.735297
CAD,2023-04-28,0.732413
CAD,2023-04-29,0.732466
CAD,2023-04-30,0.737477
CAD,2023-05-01,0.737841
CAD,2023-05-02,0.734163
CAD,2023-05-03,0.733538
CAD,2023-05-04,0.739344
CAD,2023-05-05,0.742087
CAD,2023-05-06,0.742087
CAD,2023-05-07,0.747348
CAD,2023-05-08,0.747781
CAD,2023-05-09,0.747524
CAD,2023-05-10,0.747784
CAD,2023-05-11,0.740988
CAD,2023-05-12,0.732252
CAD,2023-05-13,0.732305
CAD,2023-05-14,0.737654
CAD,2023-05-15,0.742528
CAD,2023-05-16,0.741969
CAD,2023-05-17,0.742537
CAD,2023-05-18,0.740831
CAD,2023-05-19,0.740988
CAD,2023-05-20,0.740988
CAD,2023-05-21,0.741263
CAD,2023-05-22,0.740554
CAD,2023-05-23,0.740694
CAD,2023-05-24,0.735881
CAD,2023-05-25,0.732931
CAD,2023-05-26,0.734457
CAD,2023-05-27,0.734457
CAD,2023-05-28,0.734789
CAD,2023-05-29,0.735105
CAD,2023-05-30,0.735275
CAD,2023-05-31,0.737058
CAD,2023-06-01,0.743743
CAD,2023-06-02,0.744862
CAD,2023-06-03,0.744862
CAD,2023-06-04,0.744658
CAD,2023-06-05,0.743564
CAD,2023-06-06,0.746305
CAD,2023-06-07,0.747826
CAD,2023-06-08,0.748346
CAD,2023-06-09,0.746074
CAD,2023-06-10,0.746129
CAD,2023-06-11,0.749766
CAD,2023-06-12,0.748195
CAD,2023-06-13,0.751013
CAD,2023-06-14,0.750309
CAD,2023-06-15,0.756238
CAD,2023-06-16,0.756115
CAD,2023-06-17,0.756115
CAD,2023-06-18,0.757547
CAD,2023-06-19,0.756988
CAD,2023-06-20,0.756069
CAD,2023-06-21,0.759677
CAD,2023-06-22,0.760656
CAD,2023-06-23,0.756744
CAD,2023-06-24,0.756802
CAD,2023-06-25,0.759564
CAD,2023-06-26,0.760369
CAD,2023-06-27,0.757673
CAD,2023-06-28,0.754572
CAD,2023-06-29,0.754574
CAD,2023-06-30,0.754973
CAD,2023-07-01,0.754973
CAD,2023-07-02,0.754575
CAD,2023-07-03,0.754689
CAD,2023-07-04,0.756141
CAD,2023-07-05,0.752641
CAD,2023-07-06,0.74817
CAD,2023-07-07,0.752021
CAD,2023-07-08,0.752247
CAD,2023-07-09,0.752984
CAD,2023-07-10,0.753211
CAD,2023-07-11,0.755904
CAD,2023-07-12,0.758535
CAD,2023-07-13,0.762593
CAD,2023-07-14,0.755772
CAD,2023-07-15,0.756001
CAD,2023-07-16,0.756001
CAD,2023-07-17,0.757458
CAD,2023-07-18,0.759489
CAD,2023-07-19,0.759665
CAD,2023-07-20,0.759028
CAD,2023-07-21,0.755772
CAD,2023-07-22,0.755829
CAD,2023-07-23,0.756058
CAD,2023-07-24,0.759002
CAD,2023-07-25,0.758282
CAD,2023-07-26,0.757283
CAD,2023-07-27,0.755944
CAD,2023-07-28,0.754688
CAD,2023-07-29,0.754688
CAD,2023-07-30,0.754623
CAD,2023-07-31,0.757892
CAD,2023-08-01,0.753582
CAD,2023-08-02,0.749403
CAD,2023-08-03,0.748996
CAD,2023-08-04,0.747188
CAD,2023-08-05,0.747188
CAD,2023-08-06,0.747635
CAD,2023-08-07,0.747837
CAD,2023-08-08,0.74474
CAD,2023-08-09,0.745195
CAD,2023-08-10,0.743746
CAD,2023-08-11,0.744075
CAD,2023-08-12,0.744075
CAD,2023-08-13,0.744023
CAD,2023-08-14,0.742978
CAD,2023-08-15,0.741249
CAD,2023-08-16,0.738697
CAD,2023-08-17,0.738239
CAD,2023-08-18,0.737001
CAD,2023-08-19,0.737001
CAD,2023-08-20,0.73843
CAD,2023-08-21,0.738253
CAD,2023-08-22,0.737967
CAD,2023-08-23,0.739404
CAD,2023-08-24,0.735973
CAD,2023-08-25,0.734835
CAD,2023-08-26,0.734835
CAD,2023-08-27,0.735483
CAD,2023-08-28,0.735205
CAD,2023-08-29,0.737504
CAD,2023-08-30,0.738779
CAD,2023-08-31,0.740173
CAD,2023-09-01,0.736892
CAD,2023-09-02,0.736892
CAD,2023-09-03,0.735556
CAD,2023-09-04,0.735329
CAD,2023-09-05,0.733167
CAD,2023-09-06,0.733057
CAD,2023-09-07,0.730778
CAD,2023-09-08,0.732145
CAD,2023-09-09,0.732145
CAD,2023-09-10,0.733702
CAD,2023-09-11,0.736412
CAD,2023-09-12,0.737817
CAD,2023-09-13,0.737841
CAD,2023-09-14,0.739899
CAD,2023-09-15,0.738743
CAD,2023-09-16,0.738743
CAD,2023-09-17,0.739505
CAD,2023-09-18,0.741424
CAD,2023-09-19,0.743868
CAD,2023-09-20,0.741991
CAD,2023-09-21,0.741942
CAD,2023-09-22,0.741207
CAD,2023-09-23,0.741207
CAD,2023-09-24,0.741867
CAD,2023-09-25,0.743431
CAD,2023-09-26,0.739637
CAD,2023-09-27,0.740656
CAD,2023-09-28,0.741097
CAD,2023-09-29,0.735808
CAD,2023-09-30,0.735808
CAD,2023-10-01,0.736692
CAD,2023-10-02,0.731163
CAD,2023-10-03,0.729413
CAD,2023-10-04,0.727545
CAD,2023-10-05,0.729544
CAD,2023-10-06,0.73086
CAD,2023-10-07,0.73086
CAD,2023-10-08,0.731963
CAD,2023-10-09,0.736271
CAD,2023-10-10,0.736149
CAD,2023-10-11,0.735556
CAD,2023-10-12,0.730762
CAD,2023-10-13,0.731609
CAD,2023-10-14,0.731609
CAD,2023-10-15,0.732872
CAD,2023-10-16,0.734481
CAD,2023-10-17,0.73241
CAD,2023-10-18,0.729155
CAD,2023-10-19,0.729036
CAD,2023-10-20,0.728305
CAD,2023-10-21,0.728305
CAD,2023-10-22,0.729634
CAD,2023-10-23,0.730511
CAD,2023-10-24,0.727688
CAD,2023-10-25,0.724451
CAD,2023-10-26,0.723772
CAD,2023-10-27,0.720435
CAD,2023-10-28,0.720435
CAD,2023-10-29,0.721207
CAD,2023-10-30,0.72311
CAD,2023-10-31,0.720609
CAD,2023-11-01,0.722713
CAD,2023-11-02,0.727402
CAD,2023-11-03,0.731448
CAD,2023-11-04,0.731448
CAD,2023-11-05,0.73204
CAD,2023-11-06,0.730031
CAD,2023-11-07,0.726295
CAD,2023-11-08,0.724966
CAD,2023-11-09,0.724095
CAD,2023-11-10,0.724664
CAD,2023-11-11,0.724664
CAD,2023-11-12,0.724661
CAD,2023-11-13,0.72448
CAD,2023-11-14,0.729972
CAD,2023-11-15,0.730858
CAD,2023-11-16,0.727043
CAD,2023-11-17,0.728783
CAD,2023-11-18,0.728783
CAD,2023-11-19,0.728874
CAD,2023-11-20,0.728614
CAD,2023-11-21,0.72974
CAD,2023-11-22,0.730274
CAD,2023-11-23,0.73006
CAD,2023-11-24,0.732842
CAD,2023-11-25,0.732842
CAD,2023-11-26,0.733614
CAD,2023-11-27,0.734781
CAD,2023-11-28,0.737164
CAD,2023-11-29,0.735789
CAD,2023-11-30,0.73761
CAD,2023-12-01,0.740878
CAD,2023-12-02,0.740878
CAD,2023-12-03,0.741326
CAD,2023-12-04,0.738471
CAD,2023-12-05,0.735746
CAD,2023-12-06,0.7357
CAD,2023-12-07,0.735327
CAD,2023-12-08,0.735591
CAD,2023-12-09,0.735591
CAD,2023-12-10,0.736103
CAD,2023-12-11,0.73635
CAD,2023-12-12,0.73597
CAD,2023-12-13,0.740261
CAD,2023-12-14,0.74574
CAD,2023-12-15,0.746408
CAD,2023-12-16,0.746408
CAD,2023-12-17,0.747415
CAD,2023-12-18,0.746361
CAD,2023-12-19,0.749864
CAD,2023-12-20,0.748565
CAD,2023-12-21,0.752814
CAD,2023-12-22,0.752417
CAD,2023-12-23,0.752726
CAD,2023-12-24,0.753438
CAD,2023-12-25,0.754575
CAD,2023-12-26,0.75776
CAD,2023-12-27,0.757317
CAD,2023-12-28,0.755795
CAD,2023-12-29,0.753949
CAD,2023-12-30,0.753949
CAD,2023-12-31,0.75472
CAD,2024-01-01,0.75503
CAD,2024-01-02,0.750601
CAD,2024-01-03,0.749156
CAD,2024-01-04,0.748752
CAD,2024-01-05,0.747803
CAD,2024-01-06,0.747803
CAD,2024-01-07,0.748486
CAD,2024-01-08,0.748979
CAD,2024-01-09,0.746776
CAD,2024-01-10,0.74742
CAD,2024-01-11,0.747356
CAD,2024-01-12,0.74524
CAD,2024-01-13,0.74524
CAD,2024-01-14,0.745709
CAD,2024-01-15,0.744242
CAD,2024-01-16,0.741257
CAD,2024-01-17,0.740554
CAD,2024-01-18,0.741463
CAD,2024-01-19,0.742804
CAD,2024-01-20,0.742804
CAD,2024-01-21,0.744305
CAD,2024-01-22,0.741832
CAD,2024-01-23,0.743039
CAD,2024-01-24,0.739303
CAD,2024-01-25,0.741931
CAD,2024-01-26,0.742914
CAD,2024-01-27,0.742914
CAD,2024-01-28,0.743243
CAD,2024-01-29,0.745601
CAD,2024-01-30,0.746143
CAD,2024-01-31,0.744258
CAD,2024-02-01,0.747077
CAD,2024-02-02,0.742142
CAD,2024-02-03,0.742142
CAD,2024-02-04,0.742421
CAD,2024-02-05,0.738356
CAD,2024-02-06,0.741298
CAD,2024-02-07,0.742583
CAD,2024-02-08,0.742903
CAD,2024-02-09,0.741372
CAD,2024-02-10,0.741372
CAD,2024-02-11,0.743033
CAD,2024-02-12,0.743232
CAD,2024-02-13,0.737107
CAD,2024-02-14,0.738588
CAD,2024-02-15,0.742619
CAD,2024-02-16,0.741128
CAD,2024-02-17,0.741128
CAD,2024-02-18,0.741925
CAD,2024-02-19,0.740713
CAD,2024-02-20,0.739505
CAD,2024-02-21,0.740768
CAD,2024-02-22,0.741732
CAD,2024-02-23,0.741482
CAD,2024-02-24,0.741482
CAD,2024-02-25,0.74031
CAD,2024-02-26,0.74053
CAD,2024-02-27,0.73897
CAD,2024-02-28,0.736477
CAD,2024-02-29,0.736689
CAD,2024-03-01,0.736295
CAD,2024-03-02,0.736295
CAD,2024-03-03,0.737841
CAD,2024-03-04,0.736675
CAD,2024-03-05,0.735773
CAD,2024-03-06,0.740003
CAD,2024-03-07,0.743246
CAD,2024-03-08,0.739235
CAD,2024-03-09,0.739235
CAD,2024-03-10,0.741556
CAD,2024-03-11,0.741942
CAD,2024-03-12,0.741186
CAD,2024-03-13,0.742559
CAD,2024-03-14,0.738659
CAD,2024-03-15,0.741372
CAD,2024-03-16,0.741372
CAD,2024-03-17,0.738184
CAD,2024-03-18,0.738784
CAD,2024-03-19,0.736716
CAD,2024-03-20,0.742253
CAD,2024-03-21,0.739126
CAD,2024-03-22,0.733972
CAD,2024-03-23,0.733972
CAD,2024-03-24,0.734757
CAD,2024-03-25,0.736111
CAD,2024-03-26,0.736307
CAD,2024-03-27,0.735916
CAD,2024-03-28,0.738634
CAD,2024-03-29,0.73847
CAD,2024-03-30,0.73847
CAD,2024-03-31,0.739505
CAD,2024-04-01,0.736684
CAD,2024-04-02,0.737194
CAD,2024-04-03,0.739399
CAD,2024-04-04,0.738291
CAD,2024-04-05,0.735808
CAD,2024-04-06,0.735808
CAD,2024-04-07,0.735037
CAD,2024-04-08,0.73686
CAD,2024-04-09,0.736621
CAD,2024-04-10,0.730487
CAD,2024-04-11,0.730591
CAD,2024-04-12,0.725926
CAD,2024-04-13,0.725926
CAD,2024-04-14,0.726718
CAD,2024-04-15,0.725332
CAD,2024-04-16,0.723592
CAD,2024-04-17,0.72609
CAD,2024-04-18,0.726237
CAD,2024-04-19,0.724664
CAD,2024-04-20,0.724664
CAD,2024-04-21,0.727821
CAD,2024-04-22,0.729887
CAD,2024-04-23,0.731997
CAD,2024-04-24,0.729687
CAD,2024-04-25,0.732038
CAD,2024-04-26,0.730967
CAD,2024-04-27,0.730967
CAD,2024-04-28,0.732249
CAD,2024-04-29,0.731674
CAD,2024-04-30,0.725813
CAD,2024-05-01,0.728669
CAD,2024-05-02,0.7317
CAD,2024-05-03,0.731448
CAD,2024-05-04,0.731609
CAD,2024-05-05,0.730345
CAD,2024-05-06,0.731467
CAD,2024-05-07,0.728147
CAD,2024-05-08,0.728446
CAD,2024-05-09,0.731098
CAD,2024-05-10,0.731074
CAD,2024-05-11,0.731128
CAD,2024-05-12,0.731021
CAD,2024-05-13,0.731724
CAD,2024-05-14,0.732416
CAD,2024-05-15,0.735424
CAD,2024-05-16,0.734471
CAD,2024-05-17,0.734349
CAD,2024-05-18,0.734619
CAD,2024-05-19,0.734832
CAD,2024-05-20,0.734025
CAD,2024-05-21,0.733087
CAD,2024-05-22,0.73038
CAD,2024-05-23,0.728186
CAD,2024-05-24,0.731128
CAD,2024-05-25,0.731448
CAD,2024-05-26,0.731609
CAD,2024-05-27,0.7337
CAD,2024-05-28,0.732681
CAD,2024-05-29,0.72889
CAD,2024-05-30,0.730783
CAD,2024-05-31,0.732413
CAD,2024-06-01,0.732466
CAD,2024-06-02,0.734187
CAD,2024-06-03,0.733711
CAD,2024-06-04,0.731165
CAD,2024-06-05,0.730442
CAD,2024-06-06,0.73159
CAD,2024-06-07,0.725874
CAD,2024-06-08,0.726084
CAD,2024-06-09,0.726763
CAD,2024-06-10,0.726646
CAD,2024-06-11,0.727035
CAD,2024-06-12,0.728749
CAD,2024-06-13,0.727617
CAD,2024-06-14,0.72714
CAD,2024-06-15,0.727193
CAD,2024-06-16,0.72804
CAD,2024-06-17,0.729203
CAD,2024-06-18,0.729054
CAD,2024-06-19,0.729602
CAD,2024-06-20,0.730767
CAD,2024-06-21,0.730007
CAD,2024-06-22,0.729953
CAD,2024-06-23,0.729823
CAD,2024-06-24,0.732161
CAD,2024-06-25,0.731971
CAD,2024-06-26,0.729653
CAD,2024-06-27,0.729951
CAD,2024-06-28,0.73022
CAD,2024-06-29,0.73022
CAD,2024-06-30,0.73135
CAD,2024-07-01,0.727892
CAD,2024-07-02,0.73113
CAD,2024-07-03,0.733463
CAD,2024-07-04,0.734403
CAD,2024-07-05,0.733164
CAD,2024-07-06,0.733057
CAD,2024-07-07,0.733098
CAD,2024-07-08,0.733702
CAD,2024-07-09,0.733541
CAD,2024-07-10,0.734352
CAD,2024-07-11,0.733944
CAD,2024-07-12,0.732842
CAD,2024-07-13,0.733057
CAD,2024-07-14,0.732681
CAD,2024-07-15,0.731074
CAD,2024-07-16,0.731521
CAD,2024-07-17,0.730999
CAD,2024-07-18,0.729687
CAD,2024-07-19,0.726084
CAD,2024-07-20,0.726137
CAD,2024-07-21,0.729474
CAD,2024-07-22,0.72667
CAD,2024-07-23,0.72535
CAD,2024-07-24,0.724063
CAD,2024-07-25,0.723594
CAD,2024-07-26,0.723092
CAD,2024-07-27,0.723092
CAD,2024-07-28,0.72304
CAD,2024-07-29,0.721691
CAD,2024-07-30,0.722006
CAD,2024-07-31,0.724171
CAD,2024-08-01,0.72042
CAD,2024-08-02,0.72085
CAD,2024-08-03,0.72085
CAD,2024-08-04,0.720266
CAD,2024-08-05,0.724436
CAD,2024-08-06,0.725195
CAD,2024-08-07,0.727013
CAD,2024-08-08,0.728011
CAD,2024-08-09,0.726876
CAD,2024-08-10,0.726876
CAD,2024-08-11,0.727966
CAD,2024-08-12,0.727654
CAD,2024-08-13,0.729379
CAD,2024-08-14,0.72906
CAD,2024-08-15,0.728093
CAD,2024-08-16,0.7307
CAD,2024-08-17,0.7307
CAD,2024-08-18,0.730914
CAD,2024-08-19,0.733541
CAD,2024-08-20,0.734328
CAD,2024-08-21,0.736128
CAD,2024-08-22,0.735062
CAD,2024-08-23,0.739344
CAD,2024-08-24,0.74022
CAD,2024-08-25,0.740165
CAD,2024-08-26,0.741713
CAD,2024-08-27,0.743599
CAD,2024-08-28,0.742024
CAD,2024-08-29,0.741323
CAD,2024-08-30,0.741042
CAD,2024-08-31,0.741233
CAD,2024-09-01,0.741207
CAD,2024-09-02,0.740839
CAD,2024-09-03,0.738326
CAD,2024-09-04,0.740223
CAD,2024-09-05,0.7407
CAD,2024-09-06,0.736404
CAD,2024-09-07,0.736458
CAD,2024-09-08,0.737308
CAD,2024-09-09,0.737186
CAD,2024-09-10,0.734619
CAD,2024-09-11,0.736453
CAD,2024-09-12,0.736595
CAD,2024-09-13,0.735483
CAD,2024-09-14,0.735537
CAD,2024-09-15,0.736475
CAD,2024-09-16,0.736011
CAD,2024-09-17,0.735675
CAD,2024-09-18,0.73467
CAD,2024-09-19,0.737219
CAD,2024-09-20,0.736241
CAD,2024-09-21,0.736512
CAD,2024-09-22,0.737199
CAD,2024-09-23,0.73909
CAD,2024-09-24,0.745065
CAD,2024-09-25,0.74168
CAD,2024-09-26,0.741977
CAD,2024-09-27,0.739453
CAD,2024-09-28,0.739453
CAD,2024-09-29,0.740203
CAD,2024-09-30,0.739241
CAD,2024-10-01,0.741004
CAD,2024-10-02,0.740423
CAD,2024-10-03,0.738084
CAD,2024-10-04,0.736404
CAD,2024-10-05,0.736404
CAD,2024-10-06,0.736359
CAD,2024-10-07,0.734187
CAD,2024-10-08,0.732359
CAD,2024-10-09,0.729416
CAD,2024-10-10,0.727447
CAD,2024-10-11,0.72619
CAD,2024-10-12,0.726401
CAD,2024-10-13,0.725589
